2026-05-01 05:01:48 | INFO | src.explainability.explanation_cache | [ExplanationCache] initialized
2026-05-01 05:01:48 | INFO | src.explainability.attention_rollout | AttentionRollout initialized
2026-05-01 05:01:48 | INFO | src.explainability.explanation_metrics | ExplanationMetrics initialized
2026-05-01 05:01:48 | INFO | src.graph.temporal_graph | TemporalGraphAnalyzer initialized
2026-05-01 05:01:48 | INFO | src.graph.graph_explainer | GraphExplainer initialized (weights node=0.40 edge=0.30 temporal=0.30)
2026-05-01 05:01:48 | INFO | src.explainability.orchestrator | ExplainabilityOrchestrator initialized | graph=True monitor=True
2026-05-01 05:01:48 | INFO | src.explainability.explainability_pipeline | Running explainability pipeline
2026-05-01 05:01:48 | INFO | src.explainability.lime_explainer | Initializing LIME explainer (default)
2026-05-01 05:01:49 | INFO | src.explainability.lime_explainer | LIME explanation generated
2026-05-01 05:01:56 | WARNING | src.explainability.orchestrator | metrics failed: scores have near-zero variance
2026-05-01 05:01:56 | INFO | truthlens.monitoring | timing
2026-05-01 05:01:56 | WARNING | src.analysis.emotion_target_analysis | EmotionTarget: doc.vocab does not match PhraseMatcher vocab; falling back to token-only matching for this doc
2026-05-01 05:01:56 | INFO | truthlens.monitoring | timing
2026-05-01 05:01:56 | INFO | truthlens.monitoring | timing
2026-05-01 05:01:56 | WARNING | truthlens.monitoring | feature_anomaly_detected
2026-05-01 05:01:56 | INFO | truthlens.monitoring | feature_summary
2026-05-01 05:01:56 | INFO | src.explainability.explainability_pipeline | Running explainability pipeline
2026-05-01 05:01:56 | INFO | src.explainability.lime_explainer | LIME explanation generated
2026-05-01 05:01:57 | WARNING | src.explainability.orchestrator | metrics failed: scores have near-zero variance
2026-05-01 05:01:57 | INFO | truthlens.monitoring | timing
2026-05-01 05:01:57 | WARNING | src.analysis.emotion_target_analysis | EmotionTarget: doc.vocab does not match PhraseMatcher vocab; falling back to token-only matching for this doc
2026-05-01 05:01:57 | INFO | truthlens.monitoring | timing
2026-05-01 05:01:57 | INFO | truthlens.monitoring | timing
2026-05-01 05:01:57 | WARNING | truthlens.monitoring | feature_anomaly_detected
2026-05-01 05:01:57 | INFO | truthlens.monitoring | feature_summary
2026-05-01 05:01:57 | INFO | src.explainability.explainability_pipeline | Running explainability pipeline
2026-05-01 05:01:58 | INFO | src.explainability.lime_explainer | LIME explanation generated
2026-05-01 05:01:58 | WARNING | src.explainability.orchestrator | metrics failed: scores have near-zero variance
2026-05-01 05:01:58 | INFO | __main__ |  BATCH SUMMARY: n=3 total_time=10.866s model_version=roberta-base
2026-05-01 05:01:58 | INFO | __main__ |  RESULT 1:
2026-05-01 05:01:58 | INFO | __main__ |   scores: {'tasks': {'metrics': {'score': 0.0, 'confidence': None, 'probabilities': None, 'entropy': None}, 'graph': {'score': 0.7355919139385062, 'confidence': None, 'probabilities': None, 'entropy': None}, 'graph_explanation': {'score': 0.4999999999996, 'confidence': None, 'probabilities': None, 'entropy': None}}, 'manipulation_risk': 0.0, 'credibility_score': 0.2574571698782197, 'final_score': 0.6287285849384812, 'uncertainty_summary': None}
2026-05-01 05:01:58 | INFO | __main__ |   predictions keys: ['emotion_logits', 'emotion_probabilities', 'emotion_predictions', 'emotion_confidence', 'emotion_entropy', 'emotion', 'narrative_logits', 'narrative_probabilities', 'narrative_predictions', 'narrative_confidence', 'narrative_entropy', 'narrative', 'propaganda_logits', 'propaganda_probabilities', 'propaganda_predictions', 'propaganda_confidence', 'propaganda_entropy', 'propaganda', 'bias_logits', 'bias_probabilities', 'bias_predictions', 'bias_confidence', 'bias_entropy', 'bias', 'ideology_logits', 'ideology_probabilities', 'ideology_predictions', 'ideology_confidence', 'ideology_entropy', 'ideology', 'narrative_frame_logits', 'narrative_frame_probabilities', 'narrative_frame_predictions', 'narrative_frame_confidence', 'narrative_frame_entropy', 'narrative_frame', 'task_logits']
2026-05-01 05:01:58 | INFO | __main__ |  RESULT 2:
2026-05-01 05:01:58 | INFO | __main__ |   scores: {'tasks': {'metrics': {'score': 0.0, 'confidence': None, 'probabilities': None, 'entropy': None}, 'graph': {'score': 0.7355919139385062, 'confidence': None, 'probabilities': None, 'entropy': None}, 'graph_explanation': {'score': 0.4999999999996, 'confidence': None, 'probabilities': None, 'entropy': None}}, 'manipulation_risk': 0.0, 'credibility_score': 0.2574571698782197, 'final_score': 0.6287285849384812, 'uncertainty_summary': None}
2026-05-01 05:01:58 | INFO | __main__ |   predictions keys: ['emotion_logits', 'emotion_probabilities', 'emotion_predictions', 'emotion_confidence', 'emotion_entropy', 'emotion', 'narrative_logits', 'narrative_probabilities', 'narrative_predictions', 'narrative_confidence', 'narrative_entropy', 'narrative', 'propaganda_logits', 'propaganda_probabilities', 'propaganda_predictions', 'propaganda_confidence', 'propaganda_entropy', 'propaganda', 'bias_logits', 'bias_probabilities', 'bias_predictions', 'bias_confidence', 'bias_entropy', 'bias', 'ideology_logits', 'ideology_probabilities', 'ideology_predictions', 'ideology_confidence', 'ideology_entropy', 'ideology', 'narrative_frame_logits', 'narrative_frame_probabilities', 'narrative_frame_predictions', 'narrative_frame_confidence', 'narrative_frame_entropy', 'narrative_frame', 'task_logits']
2026-05-01 05:01:58 | INFO | __main__ |  RESULT 3:
2026-05-01 05:01:58 | INFO | __main__ |   scores: {'tasks': {'metrics': {'score': 0.0, 'confidence': None, 'probabilities': None, 'entropy': None}, 'graph': {'score': 0.7355919139385062, 'confidence': None, 'probabilities': None, 'entropy': None}, 'graph_explanation': {'score': 0.4999999999996, 'confidence': None, 'probabilities': None, 'entropy': None}}, 'manipulation_risk': 0.0, 'credibility_score': 0.2574571698782197, 'final_score': 0.6287285849384812, 'uncertainty_summary': None}
2026-05-01 05:01:58 | INFO | __main__ |   predictions keys: ['emotion_logits', 'emotion_probabilities', 'emotion_predictions', 'emotion_confidence', 'emotion_entropy', 'emotion', 'narrative_logits', 'narrative_probabilities', 'narrative_predictions', 'narrative_confidence', 'narrative_entropy', 'narrative', 'propaganda_logits', 'propaganda_probabilities', 'propaganda_predictions', 'propaganda_confidence', 'propaganda_entropy', 'propaganda', 'bias_logits', 'bias_probabilities', 'bias_predictions', 'bias_confidence', 'bias_entropy', 'bias', 'ideology_logits', 'ideology_probabilities', 'ideology_predictions', 'ideology_confidence', 'ideology_entropy', 'ideology', 'narrative_frame_logits', 'narrative_frame_probabilities', 'narrative_frame_predictions', 'narrative_frame_confidence', 'narrative_frame_entropy', 'narrative_frame', 'task_logits']
2026-05-01 05:01:58 | INFO | __main__ |  SYSTEM COMPLETED SUCCESSFULLY
